ref	start	stop	domain	dScore	rDomain	dMatch	phylum	pScore	rPhylum	pMatch	class	cScore	rClass	cMatch	order	oScore	rOrder	oMatch	family	fScore	rFamily	fMatch	genus	gScore	rGenus	gMatch
223576	1224	1298	Bacteria	0.99	Bacteria	1	Proteobacteria	0.38	Bacteroidetes	0	Deltaproteobacteria	0.28	Bacteroidia	0	Desulfobacterales	0.26	Bacteroidales	0	Desulfobulbaceae	0.26	Bacteroidales	0	Desulfopila	0.26	Porphyromonadaceae	0
4405385	907	981	Bacteria	1.0	Bacteria	1	Firmicutes	0.59	Firmicutes	1	Bacilli	0.2	Clostridia	0	Bacillales	0.18	Clostridiales	0	Staphylococcaceae	0.17	Clostridiales	0	Nosocomiicoccus	0.12	[Acidaminobacteraceae]	0
931645	473	547	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Gammaproteobacteria	0.97	Gammaproteobacteria	1	Pseudomonadales	0.58	Pseudomonadales	1	Moraxellaceae	0.57	Pseudomonadales	0	Acinetobacter	0.3	Moraxellaceae	0
768184	755	829	Bacteria	0.99	Bacteria	1	Elusimicrobia	0.11	Firmicutes	0	Elusimicrobia	0.11	Clostridia	0	Elusimicrobiales	0.11	Clostridiales	0	Elusimicrobiaceae	0.11	Clostridiales	0	Elusimicrobium	0.11	Ruminococcaceae	0
4298556	966	1040	Bacteria	1.0	Bacteria	1	Actinobacteria	0.85	Actinobacteria	1	Actinobacteria	0.85	Actinobacteria	1	Actinomycetales	0.85	Actinomycetales	1	Pseudonocardiaceae	0.15	Actinomycetales	0	Lechevalieria	0.15	Pseudonocardiaceae	0
1127527	288	362	Bacteria	1.0	Bacteria	1	Acidobacteria	0.67	Acidobacteria	1	Acidobacteria_Gp6	0.63	Acidobacteria-6	0	Gp6	0.63	iii1-15	0	Gp6	0.63	iii1-15	0	Gp6	0.63	NA	NA	218907	832	906	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Bacteroidia	0.98	Bacteroidia	1	Bacteroidales	0.98	Bacteroidales	1	Prevotellaceae	0.95	Bacteroidales	0	Prevotella	0.95	Prevotellaceae	0
4400791	796	870	Bacteria	1.0	Bacteria	1	Proteobacteria	0.96	Proteobacteria	1	Gammaproteobacteria	0.94	Gammaproteobacteria	1	Pseudomonadales	0.48	Pseudomonadales	1	Pseudomonadaceae	0.46	Pseudomonadales	0	Pseudomonas	0.41	Pseudomonadaceae	0
723474	585	659	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	1.0	Lactobacillales	0	Streptococcus	1.0	Streptococcaceae	0
4450593	266	340	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.97	Bacteroidetes	1	Bacteroidia	0.97	Bacteroidia	1	Bacteroidales	0.97	Bacteroidales	1	Bacteroidaceae	0.89	Bacteroidales	0	Bacteroides	0.89	Bacteroidaceae	0
214562	581	655	Archaea	1.0	Archaea	1	Crenarchaeota	0.99	Crenarchaeota	1	Thermoprotei	0.99	Thermoprotei	1	Desulfurococcales	0.92	Desulfurococcales	1	Desulfurococcaceae	0.84	Desulfurococcales	0	Staphylothermus	0.59	Desulfurococcaceae	0
315686	1061	1135	Bacteria	1.0	Bacteria	1	Proteobacteria	0.91	Proteobacteria	1	Gammaproteobacteria	0.87	Gammaproteobacteria	1	Oceanospirillales	0.37	Alteromonadales	0	Hahellaceae	0.15	Alteromonadales	0	Halospina	0.15	125ds10	0
4406053	994	1068	Bacteria	0.99	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Alphaproteobacteria	0.96	Alphaproteobacteria	1	Rhodobacterales	0.96	Rhodobacterales	1	Rhodobacteraceae	0.96	Rhodobacterales	0	Vadicella	0.37	Rhodobacteraceae	0
4351252	491	565	Bacteria	1.0	Bacteria	1	Proteobacteria	0.81	Gemmatimonadetes	0	Alphaproteobacteria	0.42	Gemm-5	0	Rhodospirillales	0.19	NA	NA	Rhodospirillaceae	0.19	NA	NA	Rhodovibrio	0.16	NA	NA	4841	788	862	Bacteria	1.0	Bacteria	1	Proteobacteria	0.92	Proteobacteria	1	Alphaproteobacteria	0.74	Alphaproteobacteria	1	Rhizobiales	0.74	Rickettsiales	0	Methylobacteriaceae	0.57	Rickettsiales	0	Methylobacterium	0.57	Holosporaceae	0
955382	1175	1249	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Spirochaetes	0	Bacilli	1.0	Spirochaetes	0	Bacillales	1.0	Sphaerochaetales	0	Staphylococcaceae	0.95	Sphaerochaetales	0	Staphylococcus	0.95	Sphaerochaetaceae	0
423181	662	736	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Betaproteobacteria	0.97	Betaproteobacteria	1	Burkholderiales	0.55	Neisseriales	0	Burkholderiaceae	0.24	Neisseriales	0	Ralstonia	0.23	Neisseriaceae	0
953065	474	548	Bacteria	1.0	Bacteria	1	Fusobacteria	1.0	Fusobacteria	1	Fusobacteria	1.0	Fusobacteriia	0	Fusobacteriales	1.0	Fusobacteriales	1	Fusobacteriaceae	1.0	Fusobacteriales	0	Fusobacterium	1.0	Fusobacteriaceae	0
4332435	887	961	Bacteria	1.0	Bacteria	1	Firmicutes	0.75	Firmicutes	1	Bacilli	0.72	Bacilli	1	Lactobacillales	0.4	Lactobacillales	1	Streptococcaceae	0.4	Lactobacillales	0	Streptococcus	0.4	Streptococcaceae	0
621426	215	289	Bacteria	1.0	Bacteria	1	Proteobacteria	0.9	Proteobacteria	1	Alphaproteobacteria	0.59	Alphaproteobacteria	1	Caulobacterales	0.18	Rickettsiales	0	Hyphomonadaceae	0.18	Rickettsiales	0	Hirschia	0.18	Pelagibacteraceae	0
644249	553	627	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.94	Bacillales	1	Staphylococcaceae	0.88	Bacillales	0	Staphylococcus	0.87	Staphylococcaceae	0
4377039	1223	1297	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	1.0	Enterobacteriales	1	Enterobacteriaceae	1.0	Enterobacteriales	0	Salmonella	1.0	Enterobacteriaceae	0
1020710	664	738	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Lactobacillales	0.99	Lactobacillales	1	Streptococcaceae	0.98	Lactobacillales	0	Streptococcus	0.97	Streptococcaceae	0
506268	932	1006	Bacteria	1.0	Bacteria	1	Actinobacteria	0.92	Actinobacteria	1	Actinobacteria	0.92	Actinobacteria	1	Actinomycetales	0.9	Actinomycetales	1	Propionibacteriaceae	0.88	Actinomycetales	0	Propionibacterium	0.88	Propionibacteriaceae	0
338508	792	866	Bacteria	0.97	Bacteria	1	Proteobacteria	0.58	[Caldithrix]	0	Deltaproteobacteria	0.05	KSB1	0	Desulfobacterales	0.04	GW-22	0	Desulfobulbaceae	0.03	GW-22	0	Desulfocapsa	0.0	NA	NA	660208	1121	1195	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.91	Bacillales	1	Staphylococcaceae	0.83	Bacillales	0	Staphylococcus	0.83	Staphylococcaceae	0
4450820	1155	1229	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.91	Enterobacteriales	1	Enterobacteriaceae	0.91	Enterobacteriales	0	Salmonella	0.91	Enterobacteriaceae	0
816105	781	855	Bacteria	0.97	Bacteria	1	Bacteroidetes	0.34	Proteobacteria	0	Sphingobacteria	0.21	Gammaproteobacteria	0	Sphingobacteriales	0.21	Aeromonadales	0	Cyclobacteriaceae	0.02	Aeromonadales	0	Indibacter	0.02	Succinivibrionaceae	0
835108	661	735	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Clostridia	0.99	Clostridia	1	Thermoanaerobacterales	0.98	Thermoanaerobacterales	1	Thermoanaerobacteraceae	0.98	Thermoanaerobacterales	0	Caldanaerobacter	0.77	Thermoanaerobacteraceae	0
485969	73	147	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Proteobacteria	0	Flavobacteria	1.0	Alphaproteobacteria	0	Flavobacteriales	1.0	Rhodobacterales	0	Flavobacteriaceae	1.0	Rhodobacterales	0	Cloacibacterium	0.42	Rhodobacteraceae	0
4354292	841	915	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Alphaproteobacteria	1.0	Alphaproteobacteria	1	Rhizobiales	1.0	Rhizobiales	1	Beijerinckiaceae	1.0	Rhizobiales	0	Beijerinckia	1.0	Rhizobiaceae	0
3082726	437	511	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.84	Bacteroidetes	1	Bacteroidia	0.63	Bacteroidia	1	Bacteroidales	0.63	Bacteroidales	1	Bacteroidaceae	0.51	Bacteroidales	0	Bacteroides	0.51	Bacteroidaceae	0
2358664	228	302	Bacteria	1.0	Bacteria	1	Firmicutes	0.44	OP8	0	Clostridia	0.42	OP8_1	0	Clostridiales	0.36	NA	NA	Lachnospiraceae	0.25	NA	NA	Parasporobacterium	0.25	NA	NA	1066737	1055	1129	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Flavobacteria	1.0	Flavobacteriia	0	Flavobacteriales	1.0	Flavobacteriales	1	Flavobacteriaceae	1.0	Flavobacteriales	0	Chryseobacterium	0.56	[Weeksellaceae]	0
489989	788	862	Bacteria	1.0	Bacteria	1	Actinobacteria	0.89	Firmicutes	0	Actinobacteria	0.89	Clostridia	0	Actinomycetales	0.88	Clostridiales	0	Beutenbergiaceae	0.32	Clostridiales	0	Serinibacter	0.11	Clostridiaceae	0
969548	31	105	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.98	Bacilli	1	Lactobacillales	0.98	Lactobacillales	1	Streptococcaceae	0.98	Lactobacillales	0	Streptococcus	0.98	Streptococcaceae	0
543177	677	751	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Clostridia	0.94	Clostridia	1	Clostridiales	0.94	Clostridiales	1	Lachnospiraceae	0.94	Clostridiales	0	Coprococcus	0.54	Lachnospiraceae	0
4404977	965	1039	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Bacillaceae 1	1.0	Bacillales	0	Anoxybacillus	0.87	Bacillaceae	0
1604861	1270	1344	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Clostridia	0.49	Clostridia	1	Clostridiales	0.49	Clostridiales	1	Lachnospiraceae	0.47	Clostridiales	0	Coprococcus	0.27	Lachnospiraceae	0
383559	1050	1124	Bacteria	1.0	Bacteria	1	Firmicutes	0.78	Firmicutes	1	Bacilli	0.73	Bacilli	1	Lactobacillales	0.68	Lactobacillales	1	Carnobacteriaceae	0.56	Lactobacillales	0	Granulicatella	0.55	Carnobacteriaceae	0
704878	960	1034	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	1.0	Betaproteobacteria	1	Burkholderiales	1.0	Burkholderiales	1	Alcaligenaceae	0.99	Burkholderiales	0	Alcaligenes	0.3	Alcaligenaceae	0
989085	919	993	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.93	Bacilli	1	Lactobacillales	0.34	Lactobacillales	1	Streptococcaceae	0.29	Lactobacillales	0	Streptococcus	0.29	Streptococcaceae	0
270654	93	167	Bacteria	0.99	Bacteria	1	Firmicutes	0.55	Firmicutes	1	Clostridia	0.48	Clostridia	1	Clostridiales	0.45	Clostridiales	1	Clostridiales_Incertae Sedis XII	0.09	Clostridiales	0	Acidaminobacter	0.09	NA	NA	1698127	1099	1173	Bacteria	0.98	Bacteria	1	Lentisphaerae	0.37	Lentisphaerae	1	Lentisphaeria	0.37	[Lentisphaeria]	0	Victivallales	0.32	Z20	0	Victivallaceae	0.32	Z20	0	Victivallis	0.32	NA	NA	383403	1028	1102	Bacteria	1.0	Bacteria	1	Proteobacteria	0.92	Proteobacteria	1	Betaproteobacteria	0.81	Betaproteobacteria	1	Burkholderiales	0.81	Burkholderiales	1	Comamonadaceae	0.53	Burkholderiales	0	Comamonas	0.43	Comamonadaceae	0
1029340	418	492	Bacteria	1.0	Bacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinomycetales	0.95	Actinomycetales	1	Corynebacteriaceae	0.72	Actinomycetales	0	Corynebacterium	0.72	Corynebacteriaceae	0
883300	1062	1136	Bacteria	1.0	Bacteria	1	Firmicutes	0.88	Firmicutes	1	Bacilli	0.87	Bacilli	1	Bacillales	0.8	Bacillales	1	Staphylococcaceae	0.76	Bacillales	0	Staphylococcus	0.74	Staphylococcaceae	0
964455	19	93	Bacteria	1.0	Bacteria	1	Firmicutes	0.97	Firmicutes	1	Bacilli	0.96	Bacilli	1	Bacillales	0.96	Bacillales	1	Staphylococcaceae	0.77	Bacillales	0	Staphylococcus	0.7	Staphylococcaceae	0
1052487	887	961	Bacteria	1.0	Bacteria	1	Firmicutes	0.69	Firmicutes	1	Bacilli	0.63	Bacilli	1	Lactobacillales	0.37	Lactobacillales	1	Streptococcaceae	0.37	Lactobacillales	0	Streptococcus	0.37	Streptococcaceae	0
221153	13	87	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Xanthomonadales	1.0	Xanthomonadales	1	Xanthomonadaceae	1.0	Xanthomonadales	0	Pseudoxanthomonas	0.73	Xanthomonadaceae	0
666243	681	755	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.96	Bacillales	1	Staphylococcaceae	0.86	Bacillales	0	Staphylococcus	0.86	Staphylococcaceae	0
4424947	391	465	Bacteria	1.0	Bacteria	1	Firmicutes	0.97	Firmicutes	1	Bacilli	0.97	Bacilli	1	Bacillales	0.96	Bacillales	1	Planococcaceae	0.9	Bacillales	0	Sporosarcina	0.84	Planococcaceae	0
3858808	937	1011	Bacteria	0.91	Bacteria	1	Bacteroidetes	0.34	Bacteroidetes	1	Sphingobacteria	0.27	[Saprospirae]	0	Sphingobacteriales	0.27	[Saprospirales]	0	Cytophagaceae	0.06	[Saprospirales]	0	Litoribacter	0.01	Saprospiraceae	0
1001686	463	537	Bacteria	1.0	Bacteria	1	Actinobacteria	0.59	Actinobacteria	1	Actinobacteria	0.59	Actinobacteria	1	Actinomycetales	0.56	Actinomycetales	1	Nocardiaceae	0.07	Actinomycetales	0	Millisia	0.01	Corynebacteriaceae	0
4440724	789	863	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.97	Bacteroidetes	1	Bacteroidia	0.82	Bacteroidia	1	Bacteroidales	0.82	Bacteroidales	1	Bacteroidaceae	0.64	Bacteroidales	0	Bacteroides	0.64	Bacteroidaceae	0
420363	997	1071	Bacteria	1.0	Bacteria	1	Firmicutes	0.18	Proteobacteria	0	Clostridia	0.07	Gammaproteobacteria	0	Clostridiales	0.03	Oceanospirillales	0	Syntrophomonadaceae	0.01	Oceanospirillales	0	Thermosyntropha	0.01	Halomonadaceae	0
690684	19	93	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	0.95	Bacillales	0	Staphylococcus	0.95	Staphylococcaceae	0
700266	83	157	Bacteria	0.93	Bacteria	1	Proteobacteria	0.52	Proteobacteria	1	Betaproteobacteria	0.26	Betaproteobacteria	1	Burkholderiales	0.14	Neisseriales	0	Alcaligenaceae	0.01	Neisseriales	0	Derxia	0.0	Neisseriaceae	0
1028808	1125	1199	Bacteria	1.0	Bacteria	1	Actinobacteria	0.78	Actinobacteria	1	Actinobacteria	0.78	Coriobacteriia	0	Coriobacteriales	0.59	Coriobacteriales	1	Coriobacteriaceae	0.59	Coriobacteriales	0	Slackia	0.35	Coriobacteriaceae	0
3510168	72	146	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Clostridia	0.85	Clostridia	1	Clostridiales	0.84	Clostridiales	1	Lachnospiraceae	0.79	Clostridiales	0	Lachnospiracea_incertae_sedis	0.42	Lachnospiraceae	0
432715	343	417	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Flavobacteria	1.0	Bacteroidia	0	Flavobacteriales	1.0	Bacteroidales	0	Flavobacteriaceae	1.0	Bacteroidales	0	Cloacibacterium	0.9	Prevotellaceae	0
373451	646	720	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinobacteria	0.98	Coriobacteriia	0	Actinomycetales	0.98	Coriobacteriales	0	Propionibacteriaceae	0.93	Coriobacteriales	0	Propionibacterium	0.82	Coriobacteriaceae	0
675191	1221	1295	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.86	Actinomycetales	0	Propionibacterium	0.84	Propionibacteriaceae	0
1030900	970	1044	Bacteria	1.0	Bacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinomycetales	0.91	Actinomycetales	1	Propionibacteriaceae	0.77	Actinomycetales	0	Propionibacterium	0.77	Propionibacteriaceae	0
774207	836	910	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.98	Bacilli	1	Bacillales	0.39	Bacillales	1	Staphylococcaceae	0.23	Bacillales	0	Staphylococcus	0.23	Staphylococcaceae	0
505021	100	174	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Corynebacteriaceae	0.98	Actinomycetales	0	Corynebacterium	0.98	Corynebacteriaceae	0
910540	474	548	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.97	Bacilli	1	Lactobacillales	0.97	Lactobacillales	1	Streptococcaceae	0.88	Lactobacillales	0	Streptococcus	0.88	Streptococcaceae	0
210052	359	433	Bacteria	1.0	Bacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinomycetales	0.93	Actinomycetales	1	Nocardiaceae	0.44	Actinomycetales	0	Nocardia	0.44	Nocardiaceae	0
812995	523	597	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.99	Bacillales	1	Bacillaceae 2	0.36	Bacillales	0	Virgibacillus	0.27	Bacillaceae	0
933294	359	433	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	0.9	Lactobacillales	0	Streptococcus	0.9	Streptococcaceae	0
778231	1235	1309	Bacteria	1.0	Bacteria	1	Firmicutes	0.94	Firmicutes	1	Bacilli	0.93	Bacilli	1	Bacillales	0.93	Bacillales	1	Staphylococcaceae	0.92	Bacillales	0	Staphylococcus	0.87	Staphylococcaceae	0
428103	901	975	Bacteria	1.0	Bacteria	1	Actinobacteria	0.95	Bacteroidetes	0	Actinobacteria	0.95	Bacteroidia	0	Actinomycetales	0.95	Bacteroidales	0	Propionibacteriaceae	0.89	Bacteroidales	0	Propionibacterium	0.88	Bacteroidaceae	0
4443159	407	481	Bacteria	0.99	Bacteria	1	Bacteroidetes	0.97	Bacteroidetes	1	Bacteroidia	0.88	Bacteroidia	1	Bacteroidales	0.88	Bacteroidales	1	Prevotellaceae	0.7	Bacteroidales	0	Prevotella	0.63	Prevotellaceae	0
454353	123	197	Bacteria	0.92	Bacteria	1	Actinobacteria	0.89	Firmicutes	0	Actinobacteria	0.89	Bacilli	0	Actinomycetales	0.89	Bacillales	0	Corynebacteriaceae	0.54	Bacillales	0	Corynebacterium	0.54	Bacillaceae	0
664464	1113	1187	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Betaproteobacteria	0.95	Betaproteobacteria	1	Burkholderiales	0.95	Burkholderiales	1	Comamonadaceae	0.81	Burkholderiales	0	Acidovorax	0.48	Comamonadaceae	0
4366922	97	171	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	1.0	Clostridia	1	Clostridiales	1.0	Clostridiales	1	Lachnospiraceae	1.0	Clostridiales	0	Dorea	0.53	Lachnospiraceae	0
81707	967	1041	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Firmicutes	0	Actinobacteria	1.0	Bacilli	0	Actinomycetales	1.0	Bacillales	0	Nocardiaceae	0.49	Bacillales	0	Nocardia	0.49	Staphylococcaceae	0
151910	657	731	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinomycetales	0.98	Actinomycetales	1	Micrococcaceae	0.89	Actinomycetales	0	Arthrobacter	0.8	Micrococcaceae	0
3367925	790	864	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Bacteroidia	0.99	Bacteroidia	1	Bacteroidales	0.99	Bacteroidales	1	Porphyromonadaceae	0.99	Bacteroidales	0	Odoribacter	0.85	[Odoribacteraceae]	0
865887	183	257	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Bacteroidetes	0	Bacilli	0.99	Bacteroidia	0	Lactobacillales	0.99	Bacteroidales	0	Streptococcaceae	0.98	Bacteroidales	0	Lactococcus	0.97	Bacteroidaceae	0
796721	1258	1332	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.98	Bacilli	1	Bacillales	0.98	Gemellales	0	Bacillales_Incertae Sedis XI	0.93	Gemellales	0	Gemella	0.93	Gemellaceae	0
316715	611	685	Bacteria	1.0	Bacteria	1	Firmicutes	0.89	Cyanobacteria	0	Clostridia	0.79	Synechococcophycideae	0	Clostridiales	0.78	Pseudanabaenales	0	Lachnospiraceae	0.6	Pseudanabaenales	0	Lachnospiracea_incertae_sedis	0.46	Pseudanabaenaceae	0
354001	473	547	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Firmicutes	0	Alphaproteobacteria	0.99	Bacilli	0	Rhodobacterales	0.86	Lactobacillales	0	Rhodobacteraceae	0.86	Lactobacillales	0	Oceanicola	0.28	Streptococcaceae	0
281695	1039	1113	Bacteria	1.0	Bacteria	1	Proteobacteria	0.87	Proteobacteria	1	Gammaproteobacteria	0.87	Gammaproteobacteria	1	Pseudomonadales	0.85	Pseudomonadales	1	Pseudomonadaceae	0.85	Pseudomonadales	0	Pseudomonas	0.85	Pseudomonadaceae	0
4294447	1269	1343	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	0.69	Clostridia	1	Clostridiales	0.66	Clostridiales	1	Peptococcaceae 1	0.66	Clostridiales	0	Desulfosporosinus	0.65	Peptococcaceae	0
372267	617	691	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Lactobacillales	0	Staphylococcaceae	1.0	Lactobacillales	0	Staphylococcus	1.0	Enterococcaceae	0
1122566	249	323	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Pseudomonadales	0.95	Pseudomonadales	1	Pseudomonadaceae	0.95	Pseudomonadales	0	Pseudomonas	0.95	Pseudomonadaceae	0
702814	394	468	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Firmicutes	0	Actinobacteria	1.0	Bacilli	0	Actinomycetales	1.0	Gemellales	0	Micrococcaceae	0.91	Gemellales	0	Kocuria	0.86	Gemellaceae	0
485665	114	188	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Proteobacteria	0	Actinobacteria	0.99	Gammaproteobacteria	0	Actinomycetales	0.99	Pasteurellales	0	Propionibacteriaceae	0.99	Pasteurellales	0	Propionibacterium	0.99	Pasteurellaceae	0
640431	679	753	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	0.89	Lactobacillales	0	Streptococcus	0.89	Streptococcaceae	0
776258	304	378	Bacteria	1.0	Bacteria	1	Actinobacteria	0.94	Actinobacteria	1	Actinobacteria	0.94	Actinobacteria	1	Actinomycetales	0.94	Actinomycetales	1	Mycobacteriaceae	0.56	Actinomycetales	0	Mycobacterium	0.56	Corynebacteriaceae	0
574919	1000	1074	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Deltaproteobacteria	1.0	Deltaproteobacteria	1	Desulfobacterales	1.0	Desulfobacterales	1	Desulfobacteraceae	1.0	Desulfobacterales	0	Desulfosarcina	1.0	Desulfobacteraceae	0
1018416	244	318	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	1.0	Clostridia	1	Clostridiales	1.0	Clostridiales	1	Clostridiales_Incertae Sedis XI	0.96	Clostridiales	0	Anaerococcus	0.96	[Tissierellaceae]	0
688875	473	547	Bacteria	1.0	Bacteria	1	Firmicutes	0.91	Firmicutes	1	Bacilli	0.88	Bacilli	1	Lactobacillales	0.87	Lactobacillales	1	Streptococcaceae	0.71	Lactobacillales	0	Streptococcus	0.71	Streptococcaceae	0
460633	508	582	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Planctomycetes	0	Bacilli	1.0	Phycisphaerae	0	Bacillales	1.0	AKAU3564	0	Staphylococcaceae	1.0	AKAU3564	0	Staphylococcus	1.0	NA	NA	1053111	1233	1307	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.82	Bacteroidetes	1	Flavobacteria	0.69	Flavobacteriia	0	Flavobacteriales	0.69	Flavobacteriales	1	Cryomorphaceae	0.23	Flavobacteriales	0	Lishizhenia	0.17	[Weeksellaceae]	0
154186	1290	1364	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Pseudomonadales	1.0	Pseudomonadales	1	Moraxellaceae	1.0	Pseudomonadales	0	Psychrobacter	1.0	Moraxellaceae	0
789528	1274	1348	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Lactobacillales	0.99	Lactobacillales	1	Leuconostocaceae	0.9	Lactobacillales	0	Weissella	0.9	Leuconostocaceae	0
4434680	1173	1247	Bacteria	1.0	Bacteria	1	Firmicutes	0.91	Firmicutes	1	Clostridia	0.85	Clostridia	1	Clostridiales	0.83	Clostridiales	1	Lachnospiraceae	0.79	Clostridiales	0	Lachnospiracea_incertae_sedis	0.29	Lachnospiraceae	0
4396641	288	362	Archaea	0.96	Archaea	1	Euryarchaeota	0.95	Euryarchaeota	1	Methanomicrobia	0.66	Thermoplasmata	0	Methanomicrobiales	0.48	E2	0	Methanomicrobiales_incertae_sedis	0.48	E2	0	Methanoregula	0.41	Marine	0
